VDD	I(RB)
Step Information: V1=0  (Step: 1/6)
4.810000000000000e+00	3.298874e-05
4.820000000000000e+00	3.298873e-05
4.830000000000000e+00	3.298873e-05
4.840000000000000e+00	3.298872e-05
4.850000000000001e+00	3.298871e-05
4.860000000000000e+00	3.298870e-05
4.870000000000000e+00	3.298870e-05
4.880000000000000e+00	3.298869e-05
4.890000000000000e+00	3.298869e-05
4.900000000000000e+00	3.298868e-05
4.910000000000000e+00	3.298868e-05
4.920000000000000e+00	3.298867e-05
4.930000000000000e+00	3.298866e-05
4.940000000000000e+00	3.298865e-05
4.950000000000000e+00	3.298865e-05
4.960000000000000e+00	3.298864e-05
4.970000000000000e+00	3.298864e-05
4.980000000000000e+00	3.298863e-05
4.990000000000000e+00	3.298862e-05
5.000000000000000e+00	3.298862e-05
5.010000000000000e+00	3.298861e-05
5.020000000000000e+00	3.298860e-05
5.030000000000000e+00	3.298860e-05
5.040000000000000e+00	3.298859e-05
5.050000000000000e+00	3.298858e-05
5.060000000000000e+00	3.298858e-05
5.070000000000000e+00	3.298857e-05
5.080000000000000e+00	3.298856e-05
5.090000000000000e+00	3.298856e-05
5.100000000000001e+00	3.298855e-05
5.110000000000000e+00	3.298854e-05
5.120000000000000e+00	3.298854e-05
5.130000000000000e+00	3.298853e-05
5.140000000000000e+00	3.298853e-05
5.150000000000000e+00	3.298852e-05
5.160000000000000e+00	3.298851e-05
5.170000000000000e+00	3.298850e-05
5.180000000000000e+00	3.298850e-05
5.190000000000000e+00	3.298849e-05
5.200000000000000e+00	3.298849e-05
5.210000000000000e+00	3.298848e-05
5.220000000000000e+00	3.298847e-05
5.230000000000000e+00	3.298847e-05
5.240000000000000e+00	3.298846e-05
5.250000000000000e+00	3.298845e-05
5.260000000000000e+00	3.298845e-05
5.270000000000000e+00	3.298844e-05
5.280000000000000e+00	3.298844e-05
5.290000000000000e+00	3.298843e-05
5.300000000000000e+00	3.298842e-05
5.310000000000000e+00	3.298841e-05
5.320000000000000e+00	3.298841e-05
5.330000000000000e+00	3.298840e-05
5.340000000000000e+00	3.298840e-05
5.350000000000001e+00	3.298839e-05
5.360000000000000e+00	3.298838e-05
5.370000000000000e+00	3.298838e-05
5.380000000000000e+00	3.298837e-05
5.390000000000000e+00	3.298836e-05
5.400000000000000e+00	3.298836e-05
5.410000000000000e+00	3.298835e-05
5.420000000000000e+00	3.298834e-05
5.430000000000000e+00	3.298834e-05
5.440000000000000e+00	3.298833e-05
5.450000000000000e+00	3.298833e-05
5.460000000000000e+00	3.298832e-05
5.470000000000000e+00	3.298831e-05
5.480000000000000e+00	3.298830e-05
5.490000000000000e+00	3.298830e-05
5.500000000000000e+00	3.298829e-05
5.510000000000000e+00	3.298829e-05
5.520000000000000e+00	3.298828e-05
5.530000000000000e+00	3.298827e-05
5.540000000000000e+00	3.298827e-05
5.550000000000000e+00	3.298826e-05
5.560000000000000e+00	3.298825e-05
5.570000000000000e+00	3.298825e-05
5.580000000000000e+00	3.298824e-05
5.590000000000000e+00	3.298824e-05
5.600000000000001e+00	3.298823e-05
5.610000000000000e+00	3.298822e-05
5.620000000000000e+00	3.298821e-05
5.630000000000000e+00	3.298821e-05
5.640000000000000e+00	3.298820e-05
5.650000000000000e+00	3.298820e-05
5.660000000000000e+00	3.298819e-05
5.670000000000000e+00	3.298818e-05
5.680000000000000e+00	3.298818e-05
5.690000000000000e+00	3.298817e-05
5.700000000000000e+00	3.298816e-05
5.710000000000000e+00	3.298815e-05
5.720000000000000e+00	3.298815e-05
5.730000000000000e+00	3.298814e-05
5.740000000000000e+00	3.298814e-05
5.750000000000000e+00	3.298813e-05
5.760000000000000e+00	3.298812e-05
5.770000000000000e+00	3.298812e-05
5.780000000000000e+00	3.298811e-05
5.790000000000000e+00	3.298810e-05
5.800000000000000e+00	3.298810e-05
5.810000000000000e+00	3.298809e-05
5.820000000000000e+00	3.298809e-05
5.830000000000000e+00	3.298808e-05
5.840000000000000e+00	3.298807e-05
5.850000000000001e+00	3.298806e-05
5.860000000000000e+00	3.298806e-05
5.870000000000000e+00	3.298805e-05
5.880000000000000e+00	3.298805e-05
5.890000000000000e+00	3.298804e-05
5.900000000000000e+00	3.298803e-05
5.910000000000000e+00	3.298803e-05
5.920000000000000e+00	3.298802e-05
5.930000000000000e+00	3.298801e-05
5.940000000000000e+00	3.298801e-05
5.950000000000000e+00	3.298800e-05
5.960000000000000e+00	3.298799e-05
5.970000000000000e+00	3.298799e-05
5.980000000000000e+00	3.298798e-05
5.990000000000000e+00	3.298798e-05
6.000000000000000e+00	3.298797e-05
6.010000000000000e+00	3.298796e-05
6.020000000000000e+00	3.298795e-05
6.030000000000000e+00	3.298795e-05
6.040000000000000e+00	3.298794e-05
6.050000000000000e+00	3.298794e-05
6.060000000000000e+00	3.298793e-05
6.070000000000000e+00	3.298792e-05
6.080000000000000e+00	3.298792e-05
6.090000000000000e+00	3.298791e-05
6.100000000000001e+00	3.298790e-05
6.110000000000000e+00	3.298790e-05
6.120000000000000e+00	3.298789e-05
6.130000000000000e+00	3.298789e-05
6.140000000000001e+00	3.298788e-05
6.150000000000000e+00	3.298787e-05
6.160000000000000e+00	3.298786e-05
6.170000000000000e+00	3.298786e-05
6.180000000000000e+00	3.298785e-05
6.190000000000000e+00	3.298785e-05
6.200000000000000e+00	3.298784e-05
6.210000000000000e+00	3.298783e-05
6.220000000000000e+00	3.298783e-05
6.230000000000000e+00	3.298782e-05
6.240000000000000e+00	3.298781e-05
6.250000000000000e+00	3.298781e-05
6.260000000000000e+00	3.298780e-05
6.270000000000000e+00	3.298779e-05
6.280000000000000e+00	3.298779e-05
6.290000000000000e+00	3.298778e-05
6.300000000000000e+00	3.298777e-05
6.310000000000000e+00	3.298777e-05
6.320000000000000e+00	3.298776e-05
6.330000000000000e+00	3.298775e-05
6.340000000000000e+00	3.298775e-05
6.350000000000001e+00	3.298774e-05
6.360000000000000e+00	3.298774e-05
6.370000000000000e+00	3.298773e-05
6.380000000000000e+00	3.298772e-05
6.390000000000001e+00	3.298771e-05
6.400000000000000e+00	3.298771e-05
6.410000000000000e+00	3.298770e-05
6.420000000000000e+00	3.298770e-05
6.430000000000000e+00	3.298769e-05
6.440000000000000e+00	3.298769e-05
6.450000000000000e+00	3.298768e-05
6.460000000000000e+00	3.298767e-05
6.470000000000000e+00	3.298766e-05
6.480000000000000e+00	3.298766e-05
6.490000000000000e+00	3.298765e-05
6.500000000000000e+00	3.298765e-05
6.510000000000000e+00	3.298764e-05
6.520000000000000e+00	3.298763e-05
6.530000000000000e+00	3.298763e-05
6.540000000000000e+00	3.298762e-05
6.550000000000000e+00	3.298761e-05
6.560000000000000e+00	3.298761e-05
6.570000000000000e+00	3.298760e-05
6.580000000000000e+00	3.298759e-05
6.590000000000000e+00	3.298759e-05
6.600000000000001e+00	3.298758e-05
6.610000000000000e+00	3.298757e-05
6.620000000000000e+00	3.298757e-05
6.630000000000000e+00	3.298756e-05
6.640000000000001e+00	3.298755e-05
6.650000000000000e+00	3.298755e-05
6.660000000000000e+00	3.298754e-05
6.670000000000000e+00	3.298754e-05
6.680000000000000e+00	3.298753e-05
6.690000000000000e+00	3.298752e-05
6.700000000000000e+00	3.298751e-05
6.710000000000000e+00	3.298751e-05
6.720000000000000e+00	3.298750e-05
6.730000000000000e+00	3.298750e-05
6.740000000000000e+00	3.298749e-05
6.750000000000000e+00	3.298748e-05
6.760000000000000e+00	3.298748e-05
6.770000000000000e+00	3.298747e-05
6.780000000000000e+00	3.298746e-05
6.790000000000000e+00	3.298746e-05
6.800000000000000e+00	3.298745e-05
6.810000000000000e+00	3.298745e-05
6.820000000000000e+00	3.298744e-05
6.830000000000000e+00	3.298743e-05
6.840000000000000e+00	3.298742e-05
6.850000000000001e+00	3.298742e-05
6.860000000000000e+00	3.298741e-05
6.870000000000000e+00	3.298741e-05
6.880000000000000e+00	3.298740e-05
6.890000000000001e+00	3.298739e-05
6.900000000000000e+00	3.298739e-05
6.910000000000000e+00	3.298738e-05
6.920000000000000e+00	3.298737e-05
6.930000000000000e+00	3.298737e-05
6.940000000000000e+00	3.298736e-05
6.950000000000000e+00	3.298735e-05
6.960000000000000e+00	3.298735e-05
6.970000000000000e+00	3.298734e-05
6.980000000000000e+00	3.298734e-05
6.990000000000000e+00	3.298733e-05
7.000000000000000e+00	3.298732e-05
7.010000000000000e+00	3.298731e-05
7.020000000000000e+00	3.298731e-05
7.030000000000000e+00	3.298730e-05
7.040000000000000e+00	3.298730e-05
7.050000000000000e+00	3.298729e-05
7.060000000000000e+00	3.298728e-05
7.070000000000000e+00	3.298728e-05
7.080000000000000e+00	3.298727e-05
7.090000000000000e+00	3.298726e-05
7.100000000000001e+00	3.298726e-05
7.110000000000000e+00	3.298725e-05
7.120000000000000e+00	3.298725e-05
7.130000000000000e+00	3.298724e-05
7.140000000000001e+00	3.298723e-05
7.150000000000000e+00	3.298722e-05
7.160000000000000e+00	3.298722e-05
7.170000000000000e+00	3.298721e-05
7.180000000000000e+00	3.298721e-05
7.190000000000000e+00	3.298720e-05
7.200000000000000e+00	3.298719e-05
7.210000000000000e+00	3.298719e-05
7.220000000000000e+00	3.298718e-05
7.230000000000000e+00	3.298717e-05
7.240000000000000e+00	3.298717e-05
7.250000000000000e+00	3.298716e-05
7.260000000000000e+00	3.298715e-05
7.270000000000000e+00	3.298715e-05
7.280000000000000e+00	3.298714e-05
7.290000000000000e+00	3.298713e-05
7.300000000000000e+00	3.298713e-05
7.310000000000000e+00	3.298712e-05
7.320000000000000e+00	3.298711e-05
7.330000000000000e+00	3.298711e-05
7.340000000000000e+00	3.298710e-05
7.350000000000001e+00	3.298710e-05
7.360000000000000e+00	3.298709e-05
7.370000000000000e+00	3.298708e-05
7.380000000000000e+00	3.298707e-05
7.390000000000001e+00	3.298707e-05
7.400000000000000e+00	3.298706e-05
7.410000000000000e+00	3.298706e-05
7.420000000000000e+00	3.298705e-05
7.430000000000000e+00	3.298705e-05
7.440000000000000e+00	3.298704e-05
7.450000000000000e+00	3.298703e-05
7.460000000000000e+00	3.298702e-05
7.470000000000000e+00	3.298702e-05
7.480000000000000e+00	3.298701e-05
7.490000000000000e+00	3.298701e-05
7.500000000000000e+00	3.298700e-05
7.510000000000000e+00	3.298699e-05
7.520000000000000e+00	3.298699e-05
7.530000000000000e+00	3.298698e-05
7.540000000000000e+00	3.298697e-05
7.550000000000000e+00	3.298697e-05
7.560000000000000e+00	3.298696e-05
7.570000000000000e+00	3.298695e-05
7.580000000000000e+00	3.298695e-05
7.590000000000000e+00	3.298694e-05
7.600000000000001e+00	3.298693e-05
7.610000000000000e+00	3.298693e-05
7.620000000000000e+00	3.298692e-05
7.630000000000000e+00	3.298691e-05
7.640000000000001e+00	3.298691e-05
7.650000000000000e+00	3.298690e-05
7.660000000000000e+00	3.298690e-05
7.670000000000000e+00	3.298689e-05
7.680000000000000e+00	3.298688e-05
7.690000000000000e+00	3.298687e-05
7.700000000000000e+00	3.298687e-05
7.710000000000000e+00	3.298686e-05
7.720000000000000e+00	3.298686e-05
7.730000000000000e+00	3.298685e-05
7.740000000000000e+00	3.298684e-05
7.750000000000000e+00	3.298684e-05
7.760000000000000e+00	3.298683e-05
7.770000000000000e+00	3.298682e-05
7.780000000000000e+00	3.298682e-05
7.790000000000000e+00	3.298681e-05
7.800000000000000e+00	3.298681e-05
7.810000000000000e+00	3.298680e-05
7.820000000000000e+00	3.298679e-05
7.830000000000000e+00	3.298678e-05
7.840000000000000e+00	3.298678e-05
7.850000000000001e+00	3.298677e-05
7.860000000000000e+00	3.298677e-05
7.870000000000000e+00	3.298676e-05
7.880000000000000e+00	3.298675e-05
7.890000000000001e+00	3.298675e-05
7.900000000000000e+00	3.298674e-05
7.910000000000000e+00	3.298673e-05
7.920000000000000e+00	3.298673e-05
7.930000000000001e+00	3.298672e-05
7.940000000000000e+00	3.298671e-05
7.950000000000000e+00	3.298671e-05
7.960000000000000e+00	3.298670e-05
7.970000000000000e+00	3.298670e-05
7.980000000000000e+00	3.298669e-05
7.990000000000000e+00	3.298668e-05
8.000000000000000e+00	3.298667e-05
8.010000000000000e+00	3.298667e-05
8.020000000000000e+00	3.298666e-05
8.029999999999999e+00	3.298666e-05
8.040000000000001e+00	3.298665e-05
8.050000000000001e+00	3.298664e-05
8.060000000000000e+00	3.298664e-05
8.070000000000000e+00	3.298663e-05
8.080000000000000e+00	3.298662e-05
8.090000000000000e+00	3.298662e-05
8.100000000000000e+00	3.298661e-05
8.109999999999999e+00	3.298661e-05
8.120000000000001e+00	3.298660e-05
8.130000000000001e+00	3.298659e-05
8.140000000000001e+00	3.298658e-05
8.150000000000000e+00	3.298658e-05
8.160000000000000e+00	3.298657e-05
8.170000000000000e+00	3.298657e-05
8.180000000000000e+00	3.298656e-05
8.190000000000000e+00	3.298655e-05
8.199999999999999e+00	3.298655e-05
8.210000000000001e+00	3.298654e-05
8.220000000000001e+00	3.298653e-05
8.230000000000000e+00	3.298653e-05
8.240000000000000e+00	3.298652e-05
8.250000000000000e+00	3.298651e-05
8.260000000000000e+00	3.298651e-05
8.270000000000000e+00	3.298650e-05
8.279999999999999e+00	3.298649e-05
8.290000000000001e+00	3.298649e-05
8.300000000000001e+00	3.298648e-05
8.310000000000000e+00	3.298647e-05
8.320000000000000e+00	3.298647e-05
8.330000000000000e+00	3.298646e-05
8.340000000000000e+00	3.298646e-05
8.350000000000000e+00	3.298645e-05
8.359999999999999e+00	3.298644e-05
8.370000000000001e+00	3.298643e-05
8.380000000000001e+00	3.298643e-05
8.390000000000001e+00	3.298642e-05
8.400000000000000e+00	3.298642e-05
8.410000000000000e+00	3.298641e-05
8.420000000000000e+00	3.298641e-05
8.430000000000000e+00	3.298640e-05
8.440000000000000e+00	3.298639e-05
8.449999999999999e+00	3.298638e-05
8.460000000000001e+00	3.298638e-05
8.470000000000001e+00	3.298637e-05
8.480000000000000e+00	3.298637e-05
8.490000000000000e+00	3.298636e-05
8.500000000000000e+00	3.298635e-05
8.510000000000000e+00	3.298635e-05
8.520000000000000e+00	3.298634e-05
8.529999999999999e+00	3.298633e-05
8.540000000000001e+00	3.298633e-05
8.550000000000001e+00	3.298632e-05
8.560000000000000e+00	3.298631e-05
8.570000000000000e+00	3.298631e-05
8.580000000000000e+00	3.298630e-05
8.590000000000000e+00	3.298629e-05
8.600000000000000e+00	3.298629e-05
8.609999999999999e+00	3.298628e-05
8.620000000000001e+00	3.298627e-05
8.630000000000001e+00	3.298627e-05
8.640000000000001e+00	3.298626e-05
8.650000000000000e+00	3.298626e-05
8.660000000000000e+00	3.298625e-05
8.670000000000000e+00	3.298624e-05
8.680000000000000e+00	3.298623e-05
8.690000000000000e+00	3.298623e-05
8.700000000000001e+00	3.298622e-05
8.710000000000001e+00	3.298622e-05
8.720000000000001e+00	3.298621e-05
8.730000000000000e+00	3.298620e-05
8.740000000000000e+00	3.298620e-05
8.750000000000000e+00	3.298619e-05
8.760000000000000e+00	3.298618e-05
8.770000000000000e+00	3.298618e-05
8.779999999999999e+00	3.298617e-05
8.790000000000001e+00	3.298617e-05
8.800000000000001e+00	3.298616e-05
8.810000000000000e+00	3.298615e-05
8.820000000000000e+00	3.298614e-05
8.830000000000000e+00	3.298614e-05
8.840000000000000e+00	3.298613e-05
8.850000000000000e+00	3.298613e-05
8.859999999999999e+00	3.298612e-05
8.870000000000001e+00	3.298611e-05
8.880000000000001e+00	3.298611e-05
8.890000000000001e+00	3.298610e-05
8.900000000000000e+00	3.298609e-05
8.910000000000000e+00	3.298608e-05
8.920000000000000e+00	3.298608e-05
8.930000000000000e+00	3.298607e-05
8.940000000000000e+00	3.298607e-05
8.950000000000001e+00	3.298606e-05
8.960000000000001e+00	3.298606e-05
8.970000000000001e+00	3.298605e-05
8.980000000000000e+00	3.298604e-05
8.990000000000000e+00	3.298603e-05
9.000000000000000e+00	3.298603e-05
9.010000000000000e+00	3.298602e-05
9.020000000000000e+00	3.298602e-05
9.029999999999999e+00	3.298601e-05
9.040000000000001e+00	3.298600e-05
9.050000000000001e+00	3.298600e-05
9.060000000000000e+00	3.298599e-05
9.070000000000000e+00	3.298598e-05
9.080000000000000e+00	3.298598e-05
9.090000000000000e+00	3.298597e-05
9.100000000000000e+00	3.298596e-05
9.109999999999999e+00	3.298596e-05
9.120000000000001e+00	3.298595e-05
9.130000000000001e+00	3.298594e-05
9.140000000000001e+00	3.298594e-05
9.150000000000000e+00	3.298593e-05
9.160000000000000e+00	3.298592e-05
9.170000000000000e+00	3.298592e-05
9.180000000000000e+00	3.298591e-05
9.190000000000000e+00	3.298591e-05
9.200000000000001e+00	3.298590e-05
9.210000000000001e+00	3.298589e-05
9.220000000000001e+00	3.298588e-05
9.230000000000000e+00	3.298588e-05
9.240000000000000e+00	3.298587e-05
9.250000000000000e+00	3.298587e-05
9.260000000000000e+00	3.298586e-05
9.270000000000000e+00	3.298585e-05
9.279999999999999e+00	3.298585e-05
9.290000000000001e+00	3.298584e-05
9.300000000000001e+00	3.298583e-05
9.310000000000000e+00	3.298583e-05
9.320000000000000e+00	3.298582e-05
9.330000000000000e+00	3.298582e-05
9.340000000000000e+00	3.298581e-05
9.350000000000000e+00	3.298580e-05
9.359999999999999e+00	3.298579e-05
9.370000000000001e+00	3.298579e-05
9.380000000000001e+00	3.298578e-05
9.390000000000001e+00	3.298578e-05
9.400000000000000e+00	3.298577e-05
9.410000000000000e+00	3.298576e-05
9.420000000000000e+00	3.298576e-05
9.430000000000000e+00	3.298575e-05
9.440000000000000e+00	3.298574e-05
9.450000000000001e+00	3.298574e-05
9.460000000000001e+00	3.298573e-05
9.470000000000001e+00	3.298572e-05
9.480000000000000e+00	3.298572e-05
9.490000000000000e+00	3.298571e-05
9.500000000000000e+00	3.298571e-05
9.510000000000000e+00	3.298570e-05
9.520000000000000e+00	3.298569e-05
9.529999999999999e+00	3.298568e-05
9.540000000000001e+00	3.298568e-05
9.550000000000001e+00	3.298567e-05
9.560000000000000e+00	3.298567e-05
9.570000000000000e+00	3.298566e-05
9.580000000000000e+00	3.298565e-05
9.590000000000000e+00	3.298565e-05
9.600000000000000e+00	3.298564e-05
9.609999999999999e+00	3.298563e-05
9.620000000000001e+00	3.298563e-05
9.630000000000001e+00	3.298562e-05
9.640000000000001e+00	3.298562e-05
9.650000000000000e+00	3.298561e-05
9.660000000000000e+00	3.298560e-05
9.670000000000000e+00	3.298559e-05
9.680000000000000e+00	3.298559e-05
9.690000000000000e+00	3.298558e-05
9.700000000000001e+00	3.298558e-05
9.710000000000001e+00	3.298557e-05
9.720000000000001e+00	3.298556e-05
9.730000000000000e+00	3.298556e-05
9.740000000000000e+00	3.298555e-05
9.750000000000000e+00	3.298554e-05
9.760000000000000e+00	3.298554e-05
9.770000000000000e+00	3.298553e-05
9.779999999999999e+00	3.298552e-05
9.790000000000001e+00	3.298552e-05
9.800000000000001e+00	3.298551e-05
9.810000000000000e+00	3.298550e-05
9.820000000000000e+00	3.298550e-05
9.830000000000000e+00	3.298549e-05
9.840000000000000e+00	3.298548e-05
9.850000000000000e+00	3.298548e-05
9.859999999999999e+00	3.298547e-05
9.870000000000001e+00	3.298547e-05
9.880000000000001e+00	3.298546e-05
9.890000000000001e+00	3.298545e-05
9.900000000000000e+00	3.298544e-05
9.910000000000000e+00	3.298544e-05
9.920000000000000e+00	3.298543e-05
9.930000000000000e+00	3.298543e-05
9.940000000000000e+00	3.298542e-05
9.950000000000001e+00	3.298542e-05
9.960000000000001e+00	3.298541e-05
9.970000000000001e+00	3.298540e-05
9.980000000000000e+00	3.298539e-05
9.990000000000000e+00	3.298539e-05
1.000000000000000e+01	3.298538e-05
Step Information: V1=5  (Step: 6/6)
0.000000000000000e+00	4.394017e-05
1.000000000000000e-02	4.391092e-05
2.000000000000000e-02	4.388379e-05
3.000000000000000e-02	4.385855e-05
4.000000000000000e-02	4.383499e-05
5.000000000000000e-02	4.381292e-05
6.000000000000000e-02	4.379220e-05
7.000000000000001e-02	4.377267e-05
8.000000000000000e-02	4.375423e-05
9.000000000000000e-02	4.373676e-05
1.000000000000000e-01	4.372019e-05
1.100000000000000e-01	4.370442e-05
1.200000000000000e-01	4.368939e-05
1.300000000000000e-01	4.367504e-05
1.400000000000000e-01	4.366131e-05
1.500000000000000e-01	4.364815e-05
1.600000000000000e-01	4.363553e-05
1.700000000000000e-01	4.362339e-05
1.800000000000000e-01	4.361171e-05
1.900000000000000e-01	4.360045e-05
2.000000000000000e-01	4.358959e-05
2.100000000000000e-01	4.357909e-05
2.200000000000000e-01	4.356894e-05
2.300000000000000e-01	4.355912e-05
2.400000000000000e-01	4.354960e-05
2.500000000000000e-01	4.354037e-05
2.600000000000000e-01	4.353140e-05
2.700000000000000e-01	4.352269e-05
2.800000000000000e-01	4.351422e-05
2.900000000000000e-01	4.350598e-05
3.000000000000000e-01	4.349796e-05
3.100000000000000e-01	4.349014e-05
3.200000000000000e-01	4.348252e-05
3.300000000000000e-01	4.347508e-05
3.400000000000000e-01	4.346782e-05
3.500000000000000e-01	4.346073e-05
3.600000000000000e-01	4.345379e-05
3.700000000000000e-01	4.344702e-05
3.800000000000000e-01	4.344038e-05
3.900000000000000e-01	4.343389e-05
4.000000000000000e-01	4.342754e-05
4.100000000000000e-01	4.342131e-05
4.200000000000000e-01	4.341521e-05
4.300000000000000e-01	4.340922e-05
4.400000000000000e-01	4.340335e-05
4.500000000000000e-01	4.339759e-05
4.600000000000000e-01	4.339194e-05
4.700000000000000e-01	4.338639e-05
4.800000000000000e-01	4.338093e-05
4.900000000000000e-01	4.337557e-05
5.000000000000000e-01	4.337030e-05
5.100000000000000e-01	4.336512e-05
5.200000000000000e-01	4.336003e-05
5.300000000000000e-01	4.335502e-05
5.400000000000000e-01	4.335008e-05
5.500000000000000e-01	4.334523e-05
5.600000000000001e-01	4.334045e-05
5.700000000000001e-01	4.333574e-05
5.800000000000000e-01	4.333110e-05
5.900000000000000e-01	4.332653e-05
6.000000000000000e-01	4.332202e-05
6.100000000000000e-01	4.331758e-05
6.200000000000000e-01	4.331320e-05
6.300000000000000e-01	4.330888e-05
6.400000000000000e-01	4.330462e-05
6.500000000000000e-01	4.330042e-05
6.600000000000000e-01	4.329627e-05
6.700000000000000e-01	4.329218e-05
6.800000000000000e-01	4.328814e-05
6.900000000000001e-01	4.328414e-05
7.000000000000001e-01	4.328020e-05
7.100000000000000e-01	4.327631e-05
7.200000000000000e-01	4.327247e-05
7.300000000000000e-01	4.326866e-05
7.400000000000000e-01	4.326491e-05
7.500000000000000e-01	4.326120e-05
7.600000000000000e-01	4.325753e-05
7.700000000000000e-01	4.325390e-05
7.800000000000000e-01	4.325031e-05
7.900000000000000e-01	4.324677e-05
8.000000000000000e-01	4.324326e-05
8.100000000000001e-01	4.323979e-05
8.200000000000001e-01	4.323636e-05
8.300000000000001e-01	4.323296e-05
8.400000000000000e-01	4.322960e-05
8.500000000000000e-01	4.322627e-05
8.600000000000000e-01	4.322297e-05
8.700000000000000e-01	4.321971e-05
8.800000000000000e-01	4.321649e-05
8.900000000000000e-01	4.321329e-05
9.000000000000000e-01	4.321012e-05
9.100000000000000e-01	4.320699e-05
9.200000000000000e-01	4.320388e-05
9.300000000000000e-01	4.320080e-05
9.400000000000001e-01	4.319776e-05
9.500000000000001e-01	4.319473e-05
9.600000000000000e-01	4.319174e-05
9.700000000000000e-01	4.318878e-05
9.800000000000000e-01	4.318584e-05
9.900000000000000e-01	4.318292e-05
1.000000000000000e+00	4.318004e-05
1.010000000000000e+00	4.317717e-05
1.020000000000000e+00	4.317434e-05
1.030000000000000e+00	4.317152e-05
1.040000000000000e+00	4.316873e-05
1.050000000000000e+00	4.316596e-05
1.060000000000000e+00	4.316322e-05
1.070000000000000e+00	4.316050e-05
1.080000000000000e+00	4.315779e-05
1.090000000000000e+00	4.315512e-05
1.100000000000000e+00	4.315246e-05
1.110000000000000e+00	4.314982e-05
1.120000000000000e+00	4.314720e-05
1.130000000000000e+00	4.314461e-05
1.140000000000000e+00	4.314203e-05
1.150000000000000e+00	4.313947e-05
1.160000000000000e+00	4.313694e-05
1.170000000000000e+00	4.313442e-05
1.180000000000000e+00	4.313192e-05
1.190000000000000e+00	4.312944e-05
1.200000000000000e+00	4.312697e-05
1.210000000000000e+00	4.312452e-05
1.220000000000000e+00	4.312210e-05
1.230000000000000e+00	4.311969e-05
1.240000000000000e+00	4.311729e-05
1.250000000000000e+00	4.311491e-05
1.260000000000000e+00	4.311255e-05
1.270000000000000e+00	4.311021e-05
1.280000000000000e+00	4.310788e-05
1.290000000000000e+00	4.310556e-05
1.300000000000000e+00	4.310326e-05
1.310000000000000e+00	4.310098e-05
1.320000000000000e+00	4.309871e-05
1.330000000000000e+00	4.309646e-05
1.340000000000000e+00	4.309422e-05
1.350000000000000e+00	4.309200e-05
1.360000000000000e+00	4.308979e-05
1.370000000000000e+00	4.308759e-05
1.380000000000000e+00	4.308541e-05
1.390000000000000e+00	4.308324e-05
1.400000000000000e+00	4.308109e-05
1.410000000000000e+00	4.307894e-05
1.420000000000000e+00	4.307682e-05
1.430000000000000e+00	4.307470e-05
1.440000000000000e+00	4.307260e-05
1.450000000000000e+00	4.307051e-05
1.460000000000000e+00	4.306843e-05
1.470000000000000e+00	4.306637e-05
1.480000000000000e+00	4.306431e-05
1.490000000000000e+00	4.306227e-05
1.500000000000000e+00	4.306024e-05
1.510000000000000e+00	4.305823e-05
1.520000000000000e+00	4.305622e-05
1.530000000000000e+00	4.305423e-05
1.540000000000000e+00	4.305225e-05
1.550000000000000e+00	4.305027e-05
1.560000000000000e+00	4.304831e-05
1.570000000000000e+00	4.304636e-05
1.580000000000000e+00	4.304443e-05
1.590000000000000e+00	4.304250e-05
1.600000000000000e+00	4.304058e-05
1.610000000000000e+00	4.303868e-05
1.620000000000000e+00	4.303678e-05
1.630000000000000e+00	4.303489e-05
1.640000000000000e+00	4.303302e-05
1.650000000000000e+00	4.303115e-05
1.660000000000000e+00	4.302930e-05
1.670000000000000e+00	4.302745e-05
1.680000000000000e+00	4.302562e-05
1.690000000000000e+00	4.302379e-05
1.700000000000000e+00	4.302197e-05
1.710000000000000e+00	4.302017e-05
1.720000000000000e+00	4.301837e-05
1.730000000000000e+00	4.301658e-05
1.740000000000000e+00	4.301481e-05
1.750000000000000e+00	4.301303e-05
1.760000000000000e+00	4.301128e-05
1.770000000000000e+00	4.300952e-05
1.780000000000000e+00	4.300779e-05
1.790000000000000e+00	4.300605e-05
1.800000000000000e+00	4.300433e-05
1.810000000000000e+00	4.300261e-05
1.820000000000000e+00	4.300091e-05
1.830000000000000e+00	4.299921e-05
1.840000000000000e+00	4.299752e-05
1.850000000000000e+00	4.299584e-05
1.860000000000000e+00	4.299417e-05
1.870000000000000e+00	4.299251e-05
1.880000000000000e+00	4.299085e-05
1.890000000000000e+00	4.298921e-05
1.900000000000000e+00	4.298757e-05
1.910000000000000e+00	4.298594e-05
1.920000000000000e+00	4.298432e-05
1.930000000000000e+00	4.298271e-05
1.940000000000000e+00	4.298110e-05
1.950000000000000e+00	4.297951e-05
1.960000000000000e+00	4.297792e-05
1.970000000000000e+00	4.297634e-05
1.980000000000000e+00	4.297477e-05
1.990000000000000e+00	4.297321e-05
2.000000000000000e+00	4.297165e-05
2.010000000000000e+00	4.297011e-05
2.020000000000000e+00	4.296857e-05
2.030000000000000e+00	4.296704e-05
2.040000000000000e+00	4.296552e-05
2.050000000000000e+00	4.296401e-05
2.060000000000000e+00	4.296251e-05
2.070000000000000e+00	4.296101e-05
2.080000000000000e+00	4.295953e-05
2.090000000000000e+00	4.295805e-05
2.100000000000000e+00	4.295658e-05
2.110000000000000e+00	4.295512e-05
2.120000000000000e+00	4.295367e-05
2.130000000000000e+00	4.295223e-05
